       29.3205393007        0.1913723057
       29.5524144957        0.2213562919
       29.7842896907        0.2768516437
       30.0161648857        0.3046967893
       30.2480400806        0.2395671232
       30.4799152756        0.2006837811
       30.7117904706        0.1721600997
       30.9436656656        0.1518936640
       31.1755408606        0.1354542077
       31.4074160556        0.1147743990
       31.6392912506        0.1270791424
       31.8711664456        0.1470819556
       32.1030416406        0.2134122496
       32.3349168356        0.1723930948
       32.5667920306        0.1527788282
       32.7986672256        0.1711433146
       33.0305424206        0.1934157557
       33.2624176156        0.2222439067
       33.4942928106        0.2571198796
       33.7261680055        0.3070779696
       33.9580432005        0.3775830216
       34.1899183955        0.4226646269
       34.4217935905        0.4601535683
       34.6536687855        0.4377674075
       34.8855439805        0.4091682575
       35.1174191755        0.4168121595
       35.3492943705        0.4330318742
       35.5811695655        0.4571730403
       35.8130447605        0.5087675728
       36.0449199555        0.6111062509
       36.2767951505        0.8292927108
       36.5086703455        0.7732378385
       36.7405455405        0.9098018795
       36.9724207355        0.6778717016
       37.2042959305        0.4318701775
       37.4361711254        0.3654844711
       37.6680463204        0.3137561152
       37.8999215154        0.2824945452
       38.1317967104        0.2600300614
       38.3636719054        0.2428907565
       38.5955471004        0.2296570540
       38.8274222954        0.2227864519
       39.0592974904        0.2179788955
       39.2911726854        0.5573188148
       39.5230478804        0.0787208177
       39.7549230754        0.0000000000
       39.9867982704        0.0000000000
       40.2186734654        0.0000000000
       40.4505486604        0.0000000000
       40.6824238554        0.0000000000
       40.9142990503        0.0000000000
       41.1461742453        0.0000000000
       41.3780494403        0.0000000000
       41.6099246353        0.0000000000
       41.8417998303        0.0000000000
       42.0736750253        0.0000000000
       42.3055502203        0.0000000000
       42.5374254153        0.0000000000
       42.7693006103        0.0000000000
       43.0011758053        0.0000000000
       43.2330510003        0.0000000000
       43.4649261953        0.0000000000
